,x_loc,y_loc
4853,-122.408231026,37.787359495
4854,-122.419858277,37.7861371252
4855,-122.407633521,37.7841893501
4856,-122.407413026,37.7874074125
4857,-122.407591091,37.7883401187
4858,-122.417903978,37.7851670876
4859,-122.407633521,37.7841893501
4860,-122.408890253,37.7843467613
4861,-122.415632654,37.7863587808
4862,-122.415632654,37.7863587808
4863,-122.415632654,37.7863587808
4864,-122.415885066,37.7835160564
4865,-122.407845374,37.785094321
4866,-122.407845374,37.785094321
4867,-122.41382007,37.785738295
4868,-122.41382007,37.785738295
4869,-122.411987644,37.7850226623
4870,-122.410699658,37.7869881885
4871,-122.416261837,37.7853750846
4872,-122.420326994,37.7884521578
4873,-122.418562843,37.7884306841
4874,-122.40985373,37.7833862379
4875,-122.413358051,37.7876637196
4876,-122.40985373,37.7833862379
4877,-122.415066876,37.7835634796
4878,-122.409313111,37.7843478513
4879,-122.420326994,37.7884521578
4880,-122.413798416,37.7856297942
4881,-122.408953598,37.7832878736
4882,-122.418065082,37.7863419197
4883,-122.418065082,37.7863419197
4884,-122.418065082,37.7863419197
4885,-122.418065082,37.7863419197
4886,-122.418065082,37.7863419197
4887,-122.411593096,37.7830529511
4888,-122.413988842,37.7865685407
4889,-122.411742516,37.7858882195
4890,-122.417903978,37.7851670876
4891,-122.417903978,37.7851670876
4892,-122.417903978,37.7851670876
4893,-122.420326994,37.7884521578
4894,-122.420326994,37.7884521578
4895,-122.420326994,37.7884521578
4896,-122.413609329,37.7846969079
4897,-122.410721626,37.7870966496
4898,-122.409268441,37.7837998724
4899,-122.416893711,37.784286048
4900,-122.410791678,37.783695227
4901,-122.413259499,37.7829514829
4902,-122.413631253,37.7848053746
4903,-122.413631253,37.7848053746
4904,-122.408231026,37.787359495
4905,-122.414433155,37.7846576329
4906,-122.408231026,37.787359495
4907,-122.407633521,37.7841893501
4908,-122.408068345,37.7839916768
4909,-122.407244087,37.7865647608
4910,-122.417085357,37.785215359
4911,-122.41440603,37.7841907151
4912,-122.41440603,37.7841907151
4913,-122.41440603,37.7841907151
4914,-122.410509259,37.7860432223
4915,-122.412930522,37.7838344374
4916,-122.41565463,37.786467241
4917,-122.412597377,37.7839320277
4918,-122.412597377,37.7839320277
4919,-122.412414264,37.7830037965
4920,-122.411800135,37.7840890367
4921,-122.411800135,37.7840890367
4922,-122.411800135,37.7840890367
4923,-122.417273345,37.7861493948
4924,-122.408384276,37.7878271137
4925,-122.410509259,37.7860432223
4926,-122.411612353,37.7870711374
4927,-122.408231026,37.787359495
4928,-122.416803071,37.7877117998
4929,-122.416803071,37.7877117998
4930,-122.416803071,37.7877117998
4931,-122.414878559,37.7826335032
4932,-122.414878559,37.7826335032
4933,-122.420120319,37.7877570602
4934,-122.417273345,37.7861493948
4935,-122.4168252,37.7872771546
4936,-122.410721626,37.7870966496
4937,-122.412573643,37.7834687205
4938,-122.412573643,37.7834687205
4939,-122.412573643,37.7834687205
4940,-122.418249647,37.7872715206
4941,-122.417530697,37.783310754
4942,-122.423031175,37.7854818747
4943,-122.408231026,37.787359495
4944,-122.417530697,37.783310754
4945,-122.412563219,37.7857850619
4946,-122.40840386,37.7882933915
4947,-122.406775392,37.7884982866
4948,-122.413056449,37.7876453112
4949,-122.413056449,37.7876453112
4950,-122.407633521,37.7841893501
4951,-122.407633521,37.7841893501
4952,-122.409256096,37.7882398998
4953,-122.414056292,37.7827931071
4954,-122.413790973,37.7838365565
4955,-122.416829148,37.7881786971
4956,-122.411778296,37.7839805593
4957,-122.411778296,37.7839805593
4958,-122.410721626,37.7870966496
4959,-122.410721626,37.7870966496
4960,-122.418090767,37.7861007452
4961,-122.416349428,37.7825569563
4962,-122.416349428,37.7825569563
4963,-122.416349428,37.7825569563
4964,-122.413259499,37.7829514829
4965,-122.409055191,37.7871979591
4966,-122.409055191,37.7871979591
4967,-122.407222441,37.7864562588
4968,-122.407222441,37.7864562588
4969,-122.422654163,37.7836201224
4970,-122.410699658,37.7869881885
4971,-122.408231026,37.787359495
4972,-122.421441956,37.7868516471
4973,-122.414593411,37.7845808066
4974,-122.414593411,37.7845808066
4975,-122.408595111,37.7837069302
4976,-122.408595111,37.7837069302
4977,-122.407244087,37.7865647608
4978,-122.407244087,37.7865647608
4979,-122.409313111,37.7843478513
4980,-122.409313111,37.7843478513
4981,-122.409313111,37.7843478513
4982,-122.422654163,37.7836201224
4983,-122.420211965,37.7882225424
4984,-122.410157074,37.7842973843
4985,-122.41464541,37.7860688365
4986,-122.41464541,37.7860688365
4987,-122.40979743,37.7864220857
4988,-122.41195587,37.7869391911
4989,-122.41195587,37.7869391911
4990,-122.410135236,37.7841889075
4991,-122.409473497,37.7848163651
4992,-122.414056292,37.7827931071
4993,-122.414056292,37.7827931071
4994,-122.414056292,37.7827931071
4995,-122.414056292,37.7827931071
4996,-122.411800135,37.7840890367
4997,-122.407244087,37.7865647608
4998,-122.410345341,37.785230999
4999,-122.407845374,37.785094321
5000,-122.414809966,37.7865194112
5001,-122.41289925,37.7850974904
5002,-122.418382009,37.7832583771
5003,-122.414619687,37.7855830588
5004,-122.42217298,37.7851667232
5005,-122.410955249,37.784139951
5006,-122.408064958,37.786902182
5007,-122.418110538,37.7858627665
5008,-122.410721626,37.7870966496
5009,-122.409336822,37.7848337316
5010,-122.42081833,37.7828946451
5011,-122.42081833,37.7828946451
5012,-122.42081833,37.7828946451
5013,-122.417903978,37.7851670876
5014,-122.417903978,37.7851670876
5015,-122.406690592,37.7852071918
5016,-122.416047281,37.7839824654
5017,-122.406775392,37.7884982866
5018,-122.408384276,37.7878271137
5019,-122.408068345,37.7839916768
5020,-122.406690592,37.7852071918
5021,-122.407633521,37.7841893501
5022,-122.418274172,37.7870372044
5023,-122.415721688,37.7830679887
5024,-122.407902469,37.7842531769
5025,-122.407244087,37.7865647608
5026,-122.412930522,37.7838344374
5027,-122.419387181,37.7837899782
5028,-122.419387181,37.7837899782
5029,-122.419387181,37.7837899782
5030,-122.419834939,37.7863580363
5031,-122.410699658,37.7869881885
5032,-122.422581122,37.7829192181
5033,-122.41736733,37.7828626237
5034,-122.421441956,37.7868516471
5035,-122.414217804,37.7832593295
5036,-122.414217804,37.7832593295
5037,-122.410157074,37.7842973843
5038,-122.412970538,37.7857883767
5039,-122.419183096,37.7830998245
5040,-122.409268441,37.7837998724
5041,-122.411328369,37.785996305
5042,-122.411328369,37.785996305
5043,-122.411328369,37.785996305
5044,-122.407545856,37.7844011795
5045,-122.407633521,37.7841893501
5046,-122.409499861,37.7852842684
5047,-122.409499861,37.7852842684
5048,-122.415694922,37.7825851968
5049,-122.411987644,37.7850226623
5050,-122.408068345,37.7839916768
5051,-122.407633521,37.7841893501
5052,-122.409055191,37.7871979591
5053,-122.406690592,37.7852071918
5054,-122.414242956,37.7837240254
5055,-122.409268441,37.7837998724
5056,-122.419549569,37.7849590113
5057,-122.421395819,37.7856843389
5058,-122.408068345,37.7839916768
5059,-122.420025956,37.7830500141
5060,-122.410135236,37.7841889075
5061,-122.410135236,37.7841889075
5062,-122.412970538,37.7857883767
5063,-122.408648589,37.7849124714
5064,-122.416614061,37.786777956
5065,-122.409536663,37.7826911213
5066,-122.408014493,37.7859507768
5067,-122.411987644,37.7850226623
5068,-122.411987644,37.7850226623
5069,-122.413174494,37.7867190156
5070,-122.419274801,37.7835680535
5071,-122.409925328,37.787764099
5072,-122.420326994,37.7884521578
5073,-122.408270724,37.7854941424
5074,-122.412970538,37.7857883767
5075,-122.418467748,37.787965257
5076,-122.410721626,37.7870966496
5077,-122.420326994,37.7884521578
5078,-122.420326994,37.7884521578
5079,-122.411593096,37.7830529511
5080,-122.411593096,37.7830529511
5081,-122.421203512,37.7854812046
5082,-122.421203512,37.7854812046
5083,-122.409708424,37.7828276499
5084,-122.421861006,37.7880116319
5085,-122.421861006,37.7880116319
5086,-122.408068345,37.7839916768
5087,-122.418274172,37.7870372044
5088,-122.422860136,37.7843065302
5089,-122.422860136,37.7843065302
5090,-122.421572274,37.7866181601
5091,-122.412563219,37.7857850619
5092,-122.407633521,37.7841893501
5093,-122.407633521,37.7841893501
5094,-122.407633521,37.7841893501
5095,-122.418090767,37.7861007452
5096,-122.414056292,37.7827931071
5097,-122.406690592,37.7852071918
5098,-122.406690592,37.7852071918
5099,-122.420906515,37.7833601835
5100,-122.409536663,37.7826911213
5101,-122.409536663,37.7826911213
5102,-122.419930112,37.7868262082
5103,-122.408595111,37.7837069302
5104,-122.414056292,37.7827931071
5105,-122.412857127,37.7855804362
5106,-122.409256096,37.7882398998
5107,-122.409708424,37.7828276499
5108,-122.409925328,37.787764099
5109,-122.420775721,37.7867754821
5110,-122.419950058,37.7865904778
5111,-122.419950058,37.7865904778
5112,-122.42081833,37.7828946451
5113,-122.408068345,37.7839916768
5114,-122.414010815,37.7866770011
5115,-122.406690592,37.7852071918
5116,-122.416893711,37.784286048
5117,-122.414782081,37.7860514387
5118,-122.407222441,37.7864562588
5119,-122.421011928,37.7838226942
5120,-122.416829148,37.7881786971
5121,-122.420326994,37.7884521578
5122,-122.412436902,37.7834857456
5123,-122.419020964,37.7826529761
5124,-122.415357787,37.7855449804
5125,-122.40743499,37.7875158742
5126,-122.410791678,37.783695227
5127,-122.421096797,37.7842937803
5128,-122.410928353,37.7836778741
5129,-122.413162802,37.7870801005
5130,-122.416349428,37.7825569563
5131,-122.40840386,37.7882933915
5132,-122.413609329,37.7846969079
5133,-122.413609329,37.7846969079
5134,-122.413609329,37.7846969079
5135,-122.411965795,37.784914186
5136,-122.411965795,37.784914186
5137,-122.411965795,37.784914186
5138,-122.413798416,37.7856297942
5139,-122.410791678,37.783695227
5140,-122.410791678,37.783695227
5141,-122.410791678,37.783695227
5142,-122.416452066,37.7863086886
5143,-122.416452066,37.7863086886
5144,-122.416452066,37.7863086886
5145,-122.407633521,37.7841893501
5146,-122.407633521,37.7841893501
5147,-122.407633521,37.7841893501
5148,-122.422767364,37.7838427739
5149,-122.407877788,37.7859680077
5150,-122.407633521,37.7841893501
5151,-122.408231026,37.787359495
5152,-122.408231026,37.787359495
5153,-122.407244087,37.7865647608
5154,-122.407244087,37.7865647608
5155,-122.412777297,37.7868343893
5156,-122.410509259,37.7860432223
5157,-122.407222441,37.7864562588
5158,-122.423290225,37.782520506
5159,-122.410509259,37.7860432223
5160,-122.410509259,37.7860432223
5161,-122.40743499,37.7875158742
5162,-122.408231026,37.787359495
5163,-122.410509259,37.7860432223
5164,-122.409055191,37.7871979591
5165,-122.407633521,37.7841893501
5166,-122.407633521,37.7841893501
5167,-122.414242956,37.7837240254
5168,-122.420326994,37.7884521578
5169,-122.408953598,37.7832878736
5170,-122.408648589,37.7849124714
5171,-122.42081833,37.7828946451
5172,-122.412414264,37.7830037965
5173,-122.407877788,37.7859680077
5174,-122.418467748,37.787965257
5175,-122.418467748,37.787965257
5176,-122.418467748,37.787965257
5177,-122.408496298,37.7862961905
5178,-122.413174494,37.7867190156
5179,-122.421395819,37.7856843389
5180,-122.411965795,37.784914186
5181,-122.411141948,37.7850736197
5182,-122.410135236,37.7841889075
5183,-122.40985373,37.7833862379
5184,-122.408384276,37.7878271137
5185,-122.408384276,37.7878271137
5186,-122.408384276,37.7878271137
5187,-122.418940111,37.786049223
5188,-122.408421117,37.7835699387
5189,-122.408421117,37.7835699387
5190,-122.408421117,37.7835699387
5191,-122.417107256,37.7853238292
5192,-122.41375367,37.7837300409
5193,-122.41375367,37.7837300409
5194,-122.417903978,37.7851670876
5195,-122.417903978,37.7851670876
5196,-122.410928353,37.7836778741
5197,-122.421395819,37.7856843389
5198,-122.418467748,37.787965257
5199,-122.412436902,37.7834857456
5200,-122.41565463,37.786467241
5201,-122.412930522,37.7838344374
5202,-122.40743499,37.7875158742
5203,-122.407845374,37.785094321
5204,-122.423477953,37.783453212
5205,-122.408595111,37.7837069302
5206,-122.412784097,37.784865694
5207,-122.407633521,37.7841893501
5208,-122.408068345,37.7839916768
5209,-122.410791678,37.783695227
5210,-122.410791678,37.783695227
5211,-122.407244087,37.7865647608
5212,-122.407244087,37.7865647608
5213,-122.411987644,37.7850226623
5214,-122.411987644,37.7850226623
5215,-122.410059856,37.788082534
5216,-122.409876623,37.787148808
5217,-122.41664237,37.7872450378
5218,-122.408384276,37.7878271137
5219,-122.408384276,37.7878271137
5220,-122.408384276,37.7878271137
5221,-122.40743499,37.7875158742
5222,-122.40743499,37.7875158742
5223,-122.407845374,37.785094321
5224,-122.407845374,37.785094321
5225,-122.418360182,37.7831498978
5226,-122.422607571,37.7874958858
5227,-122.408595111,37.7837069302
5228,-122.417641343,37.787173525
5229,-122.420025956,37.7830500141
5230,-122.414269362,37.7842081124
5231,-122.414269362,37.7842081124
5232,-122.414269362,37.7842081124
5233,-122.413609329,37.7846969079
5234,-122.413609329,37.7846969079
5235,-122.409256096,37.7882398998
5236,-122.411742516,37.7858882195
5237,-122.410768766,37.783214519
5238,-122.419387181,37.7837899782
5239,-122.419387181,37.7837899782
5240,-122.410768766,37.783214519
5241,-122.414056292,37.7827931071
5242,-122.408421117,37.7835699387
5243,-122.412563219,37.7857850619
5244,-122.412563219,37.7857850619
5245,-122.410530908,37.7861517237
5246,-122.412999075,37.7862774592
5247,-122.408068345,37.7839916768
5248,-122.422540554,37.7869088658
5249,-122.415694922,37.7825851968
5250,-122.407188558,37.7832917167
5251,-122.42173419,37.7882961276
5252,-122.419366295,37.7840280452
5253,-122.407244087,37.7865647608
5254,-122.407244087,37.7865647608
5255,-122.407244087,37.7865647608
5256,-122.420191295,37.7838703921
5257,-122.420191295,37.7838703921
5258,-122.420191295,37.7838703921
5259,-122.412930522,37.7838344374
5260,-122.408068345,37.7839916768
5261,-122.418940111,37.786049223
5262,-122.411800135,37.7840890367
5263,-122.412930522,37.7838344374
5264,-122.41499672,37.7874530734
5265,-122.40840386,37.7882933915
5266,-122.40840386,37.7882933915
5267,-122.412597377,37.7839320277
5268,-122.422016244,37.7845943285
5269,-122.422654163,37.7836201224
5270,-122.408384276,37.7878271137
5271,-122.409055191,37.7871979591
5272,-122.422767364,37.7838427739
5273,-122.410904846,37.7880293923
5274,-122.409708424,37.7828276499
5275,-122.409708424,37.7828276499
5276,-122.409708424,37.7828276499
5277,-122.409708424,37.7828276499
5278,-122.409708424,37.7828276499
5279,-122.415632654,37.7863587808
5280,-122.411615075,37.7831614109
5281,-122.415186938,37.7883866791
5282,-122.411115854,37.7846080819
5283,-122.409268441,37.7837998724
5284,-122.418090767,37.7861007452
5285,-122.418382009,37.7832583771
5286,-122.417999279,37.7856407527
5287,-122.410955249,37.784139951
5288,-122.412758846,37.78439975
5289,-122.407244087,37.7865647608
5290,-122.407244087,37.7865647608
5291,-122.407244087,37.7865647608
5292,-122.414878559,37.7826335032
5293,-122.414878559,37.7826335032
5294,-122.414878559,37.7826335032
5295,-122.418940111,37.786049223
5296,-122.415414179,37.784476659
5297,-122.415414179,37.784476659
5298,-122.415414179,37.784476659
5299,-122.417903978,37.7851670876
5300,-122.417903978,37.7851670876
5301,-122.414010815,37.7866770011
5302,-122.419858277,37.7861371252
5303,-122.413259499,37.7829514829
5304,-122.413259499,37.7829514829
5305,-122.413259499,37.7829514829
5306,-122.408040475,37.7864094034
5307,-122.408040475,37.7864094034
5308,-122.408496298,37.7862961905
5309,-122.408496298,37.7862961905
5310,-122.419739838,37.78589261
5311,-122.413237517,37.7828430233
5312,-122.419274801,37.7835680535
5313,-122.408068345,37.7839916768
5314,-122.412993783,37.7855629695
5315,-122.420021471,37.7872807076
5316,-122.417085357,37.785215359
5317,-122.421667086,37.7828419848
5318,-122.421667086,37.7828419848
5319,-122.4119339,37.7868307303
5320,-122.407633521,37.7841893501
5321,-122.407633521,37.7841893501
5322,-122.418562097,37.7841847091
5323,-122.410157074,37.7842973843
5324,-122.410157074,37.7842973843
5325,-122.410157074,37.7842973843
5326,-122.409876623,37.787148808
5327,-122.408421117,37.7835699387
5328,-122.408421117,37.7835699387
5329,-122.414900545,37.7827419624
5330,-122.407244087,37.7865647608
5331,-122.407244087,37.7865647608
5332,-122.406690592,37.7852071918
5333,-122.41440603,37.7841907151
5334,-122.406690592,37.7852071918
5335,-122.421395819,37.7856843389
5336,-122.414242956,37.7837240254
5337,-122.415721688,37.7830679887
5338,-122.407845374,37.785094321
5339,-122.407845374,37.785094321
5340,-122.410721626,37.7870966496
5341,-122.410955249,37.784139951
5342,-122.410955249,37.784139951
5343,-122.413174494,37.7867190156
5344,-122.408231026,37.787359495
5345,-122.418382009,37.7832583771
5346,-122.418090767,37.7861007452
5347,-122.418940111,37.786049223
5348,-122.408421117,37.7835699387
5349,-122.409473497,37.7848163651
5350,-122.409473497,37.7848163651
5351,-122.410791678,37.783695227
5352,-122.410791678,37.783695227
5353,-122.410791678,37.783695227
5354,-122.410791678,37.783695227
5355,-122.417885441,37.7854378472
5356,-122.417885441,37.7854378472
