,inter1,inter2,node,x_loc,y_loc
0,1ST ST,BUSH ST,1ST ST | BUSH ST | ,37.791053,-122.399187
14157,POLK ST,BROADWAY,"POLK ST | BROADWAY | POLK ST, PACIFIC AVE,POLK ST, VALLEJO ST,BROADWAY, LARKIN ST,BROADWAY, VAN NESS AVE",37.795985,-122.421792
14158,POLK ST,VALLEJO ST,"POLK ST | VALLEJO ST | POLK ST, BROADWAY,POLK ST, BONITA ST,VALLEJO ST, LARKIN ST,VALLEJO ST, VAN NESS AVE",37.796899,-122.421988
14159,POLK ST,BONITA ST,"POLK ST | BONITA ST | POLK ST, VALLEJO ST,POLK ST, GREEN ST,BONITA ST, END",37.797367,-122.422088
14160,POLK ST,GREEN ST,"POLK ST | GREEN ST | POLK ST, BONITA ST,POLK ST, UNION ST,GREEN ST, LARKIN ST,GREEN ST, VAN NESS AVE",37.797838,-122.422187
14161,POLK ST,UNION ST,"POLK ST | UNION ST | POLK ST, GREEN ST,POLK ST, FILBERT ST,UNION ST, LARKIN ST,UNION ST, VAN NESS AVE",37.798764,-122.422368
14162,POLK ST,FILBERT ST,"POLK ST | FILBERT ST | POLK ST, UNION ST,POLK ST, GREENWICH ST,FILBERT ST, LARKIN ST,FILBERT ST, VAN NESS AVE",37.799698,-122.422549
14163,POLK ST,GREENWICH ST,"POLK ST | GREENWICH ST | POLK ST, FILBERT ST,POLK ST, LOMBARD ST,GREENWICH ST, LARKIN ST,GREENWICH ST, GRENARD TER",37.800621,-122.422724
14164,POLK ST,LOMBARD ST,"POLK ST | LOMBARD ST | POLK ST, GREENWICH ST,POLK ST, CHESTNUT ST,LOMBARD ST, LARKIN ST,LOMBARD ST, VAN NESS AVE",37.801551,-122.422905
14165,POLK ST,CHESTNUT ST,"POLK ST | CHESTNUT ST | POLK ST, LOMBARD ST,POLK ST, FRANCISCO ST,CHESTNUT ST, CULEBRA TER,CHESTNUT ST, VAN NESS AVE",37.802501,-122.423094
14166,POLK ST,FRANCISCO ST,"POLK ST | FRANCISCO ST | POLK ST, CHESTNUT ST,POLK ST, BAY ST,FRANCISCO ST, LARKIN ST,FRANCISCO ST, VAN NESS AVE",37.803433,-122.423301
14167,POLK ST,BAY ST,"POLK ST | BAY ST | POLK ST, FRANCISCO ST,POLK ST, NORTH POINT ST,BAY ST, NORTH VIEW CT,BAY ST, VAN NESS AVE",37.804370,-122.423485
14168,POLK ST,NORTH POINT ST,"POLK ST | NORTH POINT ST | POLK ST, BAY ST,POLK ST, BEACH ST,NORTH POINT ST, LARKIN ST,NORTH POINT ST, VAN NESS AVE",37.805308,-122.423680
14169,POLK ST,BEACH ST,"POLK ST | BEACH ST | POLK ST, NORTH POINT ST,BEACH ST, LARKIN ST,BEACH ST, END",37.806251,-122.423877
14176,POMONA ST,THORNTON AVE,"POMONA ST | THORNTON AVE | POMONA ST, BAY VIEW ST,THORNTON AVE, LUCY ST,THORNTON AVE, CERES ST",37.730855,-122.393648
14177,POND ST,16TH ST,"POND ST | 16TH ST | POND ST, 17TH ST",37.764296,-122.432237
14178,POND ST,17TH ST,"POND ST | 17TH ST | POND ST, 16TH ST,17TH ST, PROSPER ST,17TH ST, NOE ST",37.762676,-122.432097
14182,POPE RD,FUNSTON RD,"POPE RD | FUNSTON RD | POPE RD, FORT MASON 16,FUNSTON RD, FRANKLIN ST,FUNSTON RD, END",37.807017,-122.428310
14183,POPE ST,MISSION ST,"POPE ST | MISSION ST | POPE ST, HOLLYWOOD CT,MISSION ST, NIAGARA AVE,MISSION ST, ALLISON ST",37.715436,-122.441850
14184,POPE ST,HOLLYWOOD CT,"POPE ST | HOLLYWOOD CT | POPE ST, MISSION ST,POPE ST, CROSS ST,HOLLYWOOD CT, END",37.714689,-122.441481
14185,POPE ST,CROSS ST,"POPE ST | CROSS ST | POPE ST, HOLLYWOOD CT,POPE ST, MORSE ST,CROSS ST, ALLISON ST",37.713946,-122.441163
14186,POPE ST,MORSE ST,"POPE ST | MORSE ST | POPE ST, CROSS ST,POPE ST, BRUNSWICK ST,MORSE ST, UNNAMED 070,MORSE ST, UNNAMED 069",37.712646,-122.440604
14187,POPE ST,BRUNSWICK ST,"POPE ST | BRUNSWICK ST | POPE ST, MORSE ST,POPE ST, HANOVER ST,BRUNSWICK ST, UNNAMED 070,BRUNSWICK ST, UNNAMED 069",37.711477,-122.440108
14188,POPE ST,HANOVER ST,"POPE ST | HANOVER ST | POPE ST, BRUNSWICK ST,POPE ST, PRAGUE ST,HANOVER ST, UNNAMED 069",37.710215,-122.439575
14189,POPE ST,PRAGUE ST,"POPE ST | PRAGUE ST | POPE ST, HANOVER ST,POPE ST, BALTIMORE WAY,PRAGUE ST, WINDING WAY",37.710035,-122.439494
14190,POPE ST,BALTIMORE WAY,"POPE ST | BALTIMORE WAY | POPE ST, PRAGUE ST,POPE ST, POLARIS WAY,BALTIMORE WAY, END",37.709540,-122.439631
14191,POPE ST,POLARIS WAY,"POPE ST | POLARIS WAY | POPE ST, BALTIMORE WAY,POPE ST, BELLEVUE AVE,POLARIS WAY, END",37.708969,-122.440025
14192,POPE ST,BELLEVUE AVE,"POPE ST | BELLEVUE AVE | POPE ST, POLARIS WAY,POPE ST, KOBBE AVE,BELLEVUE AVE, GUTTENBERG ST",37.708227,-122.440541
14193,POPE ST,KOBBE AVE,"POPE ST | KOBBE AVE | POPE ST, BELLEVUE AVE,POPE ST, TODD ST,KOBBE AVE, GREENOUGH AVE,KOBBE AVE, TODD ST",37.798708,-122.474368
14194,POPE ST,TODD ST,"POPE ST | TODD ST | POPE ST, KOBBE AVE,POPE ST, GREENOUGH AVE,TODD ST, KOBBE AVE",37.798976,-122.474449
14195,POPE ST,GREENOUGH AVE,"POPE ST | GREENOUGH AVE | POPE ST, TODD ST,GREENOUGH AVE, KOBBE AVE,GREENOUGH AVE, KINZEY ST",37.799200,-122.475001
14197,POPLAR ST,24TH ST,"POPLAR ST | 24TH ST | POPLAR ST, END,POPLAR ST, 25TH ST,24TH ST, VALENCIA ST,24TH ST, SAN JOSE AVE",37.752077,-122.421149
14198,POPLAR ST,25TH ST,"POPLAR ST | 25TH ST | POPLAR ST, 24TH ST,POPLAR ST, 26TH ST,25TH ST, VALENCIA ST,25TH ST, SAN JOSE AVE",37.750477,-122.420989
14199,POPLAR ST,26TH ST,"POPLAR ST | 26TH ST | POPLAR ST, 25TH ST,26TH ST, VALENCIA ST,26TH ST, SAN JOSE AVE",37.748878,-122.420868
14200,POPPY LN,CONRAD ST,"POPPY LN | CONRAD ST | POPPY LN, DIAMOND ST,CONRAD ST, ARBOR ST,CONRAD ST, SUSSEX ST",37.736890,-122.436399
14201,POPPY LN,DIAMOND ST,"POPPY LN | DIAMOND ST | POPPY LN, CONRAD ST,POPPY LN, END,DIAMOND ST, ARBOR ST,DIAMOND ST, SUSSEX ST",37.737541,-122.434715
14207,PORTER ST,CRESCENT AVE,"PORTER ST | CRESCENT AVE | PORTER ST, BENTON AVE,CRESCENT AVE, ROSCOE ST,CRESCENT AVE, BACHE ST",37.734958,-122.418110
14208,PORTER ST,BENTON AVE,"PORTER ST | BENTON AVE | PORTER ST, CRESCENT AVE,PORTER ST, END,BENTON AVE, ROSCOE ST,BENTON AVE, BACHE ST",37.733993,-122.418205
14211,PORTOLA DR,CORBETT AVE,"PORTOLA DR | CORBETT AVE | PORTOLA DR, END",37.750406,-122.443958
14213,PORTOLA DR,MARKET ST,"PORTOLA DR | MARKET ST | PORTOLA DR, END,PORTOLA DR, FENTON LN,MARKET ST, ARGENT ALY",37.750081,-122.443259
14215,PORTOLA DR,BURNETT AVE,"PORTOLA DR | BURNETT AVE | PORTOLA DR, FENTON LN,PORTOLA DR, GLENVIEW DR",37.747036,-122.444880
14216,PORTOLA DR,GLENVIEW DR,"PORTOLA DR | GLENVIEW DR | PORTOLA DR, BURNETT AVE,PORTOLA DR, END,GLENVIEW DR, PORTOLA DR",37.746519,-122.447800
14218,PORTOLA DR,TWIN PEAKS BLVD,"PORTOLA DR | TWIN PEAKS BLVD | PORTOLA DR, END,PORTOLA DR, OSHAUGHNESSY BLVD,TWIN PEAKS BLVD, PANORAMA DR",37.745791,-122.450742
14220,PORTOLA DR,TERESITA BLVD,"PORTOLA DR | TERESITA BLVD | PORTOLA DR, OSHAUGHNESSY BLVD,PORTOLA DR, FOWLER AVE,TERESITA BLVD, JUANITA WAY",37.745201,-122.452298
14221,PORTOLA DR,FOWLER AVE,"PORTOLA DR | FOWLER AVE | PORTOLA DR, TERESITA BLVD,PORTOLA DR, EVELYN WAY,FOWLER AVE, JUANITA WAY",37.744630,-122.453483
14222,PORTOLA DR,EVELYN WAY,"PORTOLA DR | EVELYN WAY | PORTOLA DR, FOWLER AVE,PORTOLA DR, UNNAMED 039,EVELYN WAY, JUANITA WAY",37.744040,-122.454296
14224,PORTOLA DR,LAGUNA HONDA BLVD,"PORTOLA DR | LAGUNA HONDA BLVD | PORTOLA DR, UNNAMED 039,PORTOLA DR, DEL SUR AVE,LAGUNA HONDA BLVD, ROCKAWAY AVE",37.743077,-122.455162
14225,PORTOLA DR,DEL SUR AVE,"PORTOLA DR | DEL SUR AVE | PORTOLA DR, LAGUNA HONDA BLVD,PORTOLA DR, REX AVE,DEL SUR AVE, JUANITA WAY",37.742099,-122.455788
14226,PORTOLA DR,REX AVE,"PORTOLA DR | REX AVE | PORTOLA DR, DEL SUR AVE,PORTOLA DR, MARNE AVE,REX AVE, JUANITA WAY",37.740996,-122.457487
14227,PORTOLA DR,MARNE AVE,"PORTOLA DR | MARNE AVE | PORTOLA DR, REX AVE,PORTOLA DR, KENSINGTON WAY,MARNE AVE, MIRALOMA DR",37.740722,-122.458099
14228,PORTOLA DR,KENSINGTON WAY,"PORTOLA DR | KENSINGTON WAY | PORTOLA DR, MARNE AVE,PORTOLA DR, WAITHMAN WAY",37.740539,-122.459461
14229,PORTOLA DR,WAITHMAN WAY,"PORTOLA DR | WAITHMAN WAY | PORTOLA DR, KENSINGTON WAY,PORTOLA DR, GRANVILLE WAY,WAITHMAN WAY, ULLOA ST",37.741682,-122.456379
14231,PORTOLA DR,SANTA PAULA AVE,"PORTOLA DR | SANTA PAULA AVE | PORTOLA DR, GRANVILLE WAY,PORTOLA DR, SAN LORENZO WAY,SANTA PAULA AVE, SANTA MONICA WAY",37.740083,-122.462825
14232,PORTOLA DR,SAN LORENZO WAY,"PORTOLA DR | SAN LORENZO WAY | PORTOLA DR, SANTA PAULA AVE,PORTOLA DR, CLAREMONT BLVD,SAN LORENZO WAY, SANTA MONICA WAY",37.739948,-122.464020
14233,PORTOLA DR,CLAREMONT BLVD,"PORTOLA DR | CLAREMONT BLVD | PORTOLA DR, SAN LORENZO WAY,PORTOLA DR, DORCHESTER WAY",37.739748,-122.465268
14234,PORTOLA DR,DORCHESTER WAY,"PORTOLA DR | DORCHESTER WAY | PORTOLA DR, CLAREMONT BLVD,PORTOLA DR, SANTA CLARA AVE,DORCHESTER WAY, ULLOA ST",37.740043,-122.463836
14235,PORTOLA DR,SANTA CLARA AVE,"PORTOLA DR | SANTA CLARA AVE | PORTOLA DR, DORCHESTER WAY,PORTOLA DR, TERRACE DR,SANTA CLARA AVE, SANTA MONICA WAY",37.739182,-122.466158
14236,PORTOLA DR,TERRACE DR,"PORTOLA DR | TERRACE DR | PORTOLA DR, SANTA CLARA AVE,PORTOLA DR, 14TH AVE,TERRACE DR, SANTA CLARA AVE",37.737981,-122.467533
14237,PORTOLA DR,14TH AVE,"PORTOLA DR | 14TH AVE | PORTOLA DR, TERRACE DR,PORTOLA DR, SUNVIEW DR,14TH AVE, WEST PORTAL AVE,14TH AVE, WEDEMEYER ST",37.737468,-122.468363
14238,PORTOLA DR,SUNVIEW DR,"PORTOLA DR | SUNVIEW DR | PORTOLA DR, 14TH AVE,PORTOLA DR, GLENVIEW DR,SUNVIEW DR, END",37.746873,-122.447094
14239,PORTOLA DR,GLENVIEW DR,"PORTOLA DR | GLENVIEW DR | PORTOLA DR, SUNVIEW DR,PORTOLA DR, END,GLENVIEW DR, PORTOLA DR",37.746519,-122.447800
14241,PORTOLA DR,SAN LEANDRO WAY,"PORTOLA DR | SAN LEANDRO WAY | PORTOLA DR, END,PORTOLA DR, SAN FERNANDO WAY,SAN LEANDRO WAY, SAINT FRANCIS BLVD",37.736686,-122.469250
14242,PORTOLA DR,SAN FERNANDO WAY,"PORTOLA DR | SAN FERNANDO WAY | PORTOLA DR, SAN LEANDRO WAY,PORTOLA DR, JUNIPERO SERRA BLVD,SAN FERNANDO WAY, SAINT FRANCIS BLVD",37.736124,-122.469894
14243,PORTOLA DR,JUNIPERO SERRA BLVD,"PORTOLA DR | JUNIPERO SERRA BLVD | PORTOLA DR, SAN FERNANDO WAY,PORTOLA DR, 15TH AVE,JUNIPERO SERRA BLVD, EUCALYPTUS DR,JUNIPERO SERRA BLVD, WOODACRE DR",37.734679,-122.471425
14244,PORTOLA DR,15TH AVE,"PORTOLA DR | 15TH AVE | PORTOLA DR, JUNIPERO SERRA BLVD,15TH AVE, WEST PORTAL AVE",37.736193,-122.469945
14245,PORTOLA ST,RODRIGUEZ ST,"PORTOLA ST | RODRIGUEZ ST | PORTOLA ST, END,RODRIGUEZ ST, MORTON ST",37.796509,-122.454823
14248,PORTOLA ST,MCRAE ST,"PORTOLA ST | MCRAE ST | PORTOLA ST, MORTON ST,PORTOLA ST, MCRAE ST,MCRAE ST, PORTOLA ST",37.795571,-122.454672
14249,PORTOLA ST,MCRAE ST,"PORTOLA ST | MCRAE ST | PORTOLA ST, MCRAE ST,PORTOLA ST, MACARTHUR AVE,MCRAE ST, PORTOLA ST",37.795571,-122.454672
14250,PORTOLA ST,MACARTHUR AVE,"PORTOLA ST | MACARTHUR AVE | PORTOLA ST, MCRAE ST,MACARTHUR AVE, SUMNER AVE,MACARTHUR AVE, FORT MASON 8",37.797097,-122.454551
14251,POST ST,MONTGOMERY ST,"POST ST | MONTGOMERY ST | POST ST, LICK PL,MONTGOMERY ST, MARKET ST,MONTGOMERY ST, SUTTER ST",37.789111,-122.402036
14253,POST ST,KEARNY ST,"POST ST | KEARNY ST | POST ST, LICK PL,POST ST, ROBERT KIRK LN,KEARNY ST, MAIDEN LN,KEARNY ST, VER MEHR PL",37.788920,-122.403710
14254,POST ST,ROBERT KIRK LN,"POST ST | ROBERT KIRK LN | POST ST, KEARNY ST,POST ST, GRANT AVE,ROBERT KIRK LN, END",37.788845,-122.404381
14255,POST ST,GRANT AVE,"POST ST | GRANT AVE | POST ST, ROBERT KIRK LN,POST ST, STOCKTON ST,GRANT AVE, MAIDEN LN,GRANT AVE, ASHBURTON PL",37.788728,-122.405283
14256,POST ST,STOCKTON ST,"POST ST | STOCKTON ST | POST ST, GRANT AVE,POST ST, POWELL ST,STOCKTON ST, MAIDEN LN,STOCKTON ST, CAMPTON PL",37.788511,-122.406802
14257,POST ST,POWELL ST,"POST ST | POWELL ST | POST ST, STOCKTON ST,POST ST, MASON ST,POWELL ST, GEARY ST,POWELL ST, SUTTER ST",37.788301,-122.408425
14258,POST ST,MASON ST,"POST ST | MASON ST | POST ST, POWELL ST,POST ST, TAYLOR ST,MASON ST, DERBY ST,MASON ST, SUTTER ST",37.788110,-122.410071
14259,POST ST,TAYLOR ST,"POST ST | TAYLOR ST | POST ST, MASON ST,POST ST, TRADER VIC ALY,TAYLOR ST, ISADORA DUNCAN LN,TAYLOR ST, COSMO PL",37.787892,-122.411710
14260,POST ST,TRADER VIC ALY,"POST ST | TRADER VIC ALY | POST ST, TAYLOR ST,POST ST, SHANNON ST,TRADER VIC ALY, COSMO PL",37.787820,-122.412346
14261,POST ST,SHANNON ST,"POST ST | SHANNON ST | POST ST, TRADER VIC ALY,POST ST, OPHIR ALY,SHANNON ST, GEARY ST",37.787797,-122.412540
14262,POST ST,OPHIR ALY,"POST ST | OPHIR ALY | POST ST, SHANNON ST,POST ST, JONES ST,OPHIR ALY, COSMO PL",37.787772,-122.412745
14263,POST ST,JONES ST,"POST ST | JONES ST | POST ST, OPHIR ALY,POST ST, LEAVENWORTH ST,JONES ST, COLIN PL,JONES ST, COSMO PL",37.787686,-122.413359
14264,POST ST,LEAVENWORTH ST,"POST ST | LEAVENWORTH ST | POST ST, JONES ST,POST ST, HYDE ST,LEAVENWORTH ST, GEARY ST,LEAVENWORTH ST, SUTTER ST",37.787465,-122.414985
14265,POST ST,HYDE ST,"POST ST | HYDE ST | POST ST, LEAVENWORTH ST,POST ST, MEACHAM PL,HYDE ST, GEARY ST,HYDE ST, SUTTER ST",37.787248,-122.416674
14266,POST ST,MEACHAM PL,"POST ST | MEACHAM PL | POST ST, HYDE ST,POST ST, LARKIN ST,MEACHAM PL, END",37.787212,-122.417006
14267,POST ST,LARKIN ST,"POST ST | LARKIN ST | POST ST, MEACHAM PL,POST ST, POLK ST,LARKIN ST, CEDAR ST,LARKIN ST, HEMLOCK ST",37.787054,-122.418322
14268,POST ST,POLK ST,"POST ST | POLK ST | POST ST, LARKIN ST,POST ST, VAN NESS AVE,POLK ST, CEDAR ST,POLK ST, HEMLOCK ST",37.786854,-122.419952
14269,POST ST,VAN NESS AVE,"POST ST | VAN NESS AVE | POST ST, POLK ST,POST ST, FRANKLIN ST,VAN NESS AVE, ALICE B TOKLAS PL,VAN NESS AVE, CEDAR ST",37.786649,-122.421501
14270,POST ST,FRANKLIN ST,"POST ST | FRANKLIN ST | POST ST, VAN NESS AVE,POST ST, GOUGH ST",37.786432,-122.423233
14271,POST ST,GOUGH ST,"POST ST | GOUGH ST | POST ST, FRANKLIN ST,POST ST, LAGUNA ST,GOUGH ST, GEARY BLVD,GOUGH ST, SUTTER ST",37.786216,-122.424868
14272,POST ST,LAGUNA ST,"POST ST | LAGUNA ST | POST ST, GOUGH ST,POST ST, BUCHANAN ST,LAGUNA ST, GEARY BLVD,LAGUNA ST, HEMLOCK ST",37.785801,-122.428169
14273,POST ST,BUCHANAN ST,"POST ST | BUCHANAN ST | POST ST, LAGUNA ST,POST ST, WEBSTER ST,BUCHANAN ST, WILLOW ST,BUCHANAN ST, SUTTER ST",37.785588,-122.429761
14274,POST ST,WEBSTER ST,"POST ST | WEBSTER ST | POST ST, BUCHANAN ST,POST ST, FILLMORE ST,WEBSTER ST, GEARY BLVD,WEBSTER ST, SUTTER ST",37.785386,-122.431302
14275,POST ST,FILLMORE ST,"POST ST | FILLMORE ST | POST ST, WEBSTER ST,POST ST, AVERY ST,FILLMORE ST, GEARY BLVD,FILLMORE ST, SUTTER ST",37.785167,-122.433122
14277,POST ST,STEINER ST,"POST ST | STEINER ST | POST ST, AVERY ST,POST ST, PIERCE ST,STEINER ST, GEARY BLVD,STEINER ST, SUTTER ST",37.784957,-122.434706
14278,POST ST,PIERCE ST,"POST ST | PIERCE ST | POST ST, STEINER ST,POST ST, SCOTT ST,PIERCE ST, OFARRELL ST,PIERCE ST, SUTTER ST",37.784740,-122.436361
14279,POST ST,SCOTT ST,"POST ST | SCOTT ST | POST ST, PIERCE ST,POST ST, DIVISADERO ST,SCOTT ST, GEARY BLVD,SCOTT ST, SUTTER ST",37.784533,-122.438014
14280,POST ST,DIVISADERO ST,"POST ST | DIVISADERO ST | POST ST, SCOTT ST,POST ST, ERKSON CT,DIVISADERO ST, GARDEN ST,DIVISADERO ST, SUTTER ST",37.784330,-122.439614
14281,POST ST,ERKSON CT,"POST ST | ERKSON CT | POST ST, DIVISADERO ST,POST ST, BRODERICK ST,ERKSON CT, END",37.784264,-122.440134
14282,POST ST,BRODERICK ST,"POST ST | BRODERICK ST | POST ST, ERKSON CT,POST ST, BAKER ST,BRODERICK ST, GARDEN ST,BRODERICK ST, SUTTER ST",37.784108,-122.441349
14283,POST ST,BAKER ST,"POST ST | BAKER ST | POST ST, BRODERICK ST,POST ST, LYON ST,BAKER ST, GEARY BLVD,BAKER ST, SUTTER ST",37.783897,-122.442995
14284,POST ST,LYON ST,"POST ST | LYON ST | POST ST, BAKER ST,POST ST, PRESIDIO AVE,LYON ST, LEONA TER,LYON ST, SUTTER ST",37.783688,-122.444644
14285,POST ST,PRESIDIO AVE,"POST ST | PRESIDIO AVE | POST ST, LYON ST,PRESIDIO AVE, SUTTER ST,PRESIDIO AVE, GEARY BLVD",37.783503,-122.445999
14287,POTOMAC ST,WALLER ST,"POTOMAC ST | WALLER ST | POTOMAC ST, END,WALLER ST, STEINER ST,WALLER ST, PIERCE ST",37.770869,-122.432751
14288,POTRERO AVE,10TH ST,"POTRERO AVE | 10TH ST | POTRERO AVE, ALAMEDA ST",37.768869,-122.407968
14289,POTRERO AVE,ALAMEDA ST,"POTRERO AVE | ALAMEDA ST | POTRERO AVE, 10TH ST,POTRERO AVE, 15TH ST,ALAMEDA ST, UTAH ST,ALAMEDA ST, HAMPSHIRE ST",37.768357,-122.407863
14290,POTRERO AVE,15TH ST,"POTRERO AVE | 15TH ST | POTRERO AVE, ALAMEDA ST,POTRERO AVE, 16TH ST,15TH ST, UTAH ST,15TH ST, HAMPSHIRE ST",37.767088,-122.407700
14291,POTRERO AVE,16TH ST,"POTRERO AVE | 16TH ST | POTRERO AVE, 15TH ST,POTRERO AVE, 17TH ST,16TH ST, UTAH ST,16TH ST, HAMPSHIRE ST",37.765791,-122.407564
14292,POTRERO AVE,17TH ST,"POTRERO AVE | 17TH ST | POTRERO AVE, 16TH ST,POTRERO AVE, MARIPOSA ST,17TH ST, UTAH ST,17TH ST, HAMPSHIRE ST",37.764501,-122.407439
14293,POTRERO AVE,MARIPOSA ST,"POTRERO AVE | MARIPOSA ST | POTRERO AVE, 17TH ST,POTRERO AVE, 18TH ST,MARIPOSA ST, UTAH ST,MARIPOSA ST, HAMPSHIRE ST",37.763213,-122.407312
14294,POTRERO AVE,18TH ST,"POTRERO AVE | 18TH ST | POTRERO AVE, MARIPOSA ST,POTRERO AVE, 19TH ST,18TH ST, UTAH ST,18TH ST, HAMPSHIRE ST",37.761948,-122.407185
14295,POTRERO AVE,19TH ST,"POTRERO AVE | 19TH ST | POTRERO AVE, 18TH ST,POTRERO AVE, 20TH ST,19TH ST, UTAH ST,19TH ST, HAMPSHIRE ST",37.760660,-122.407070
14296,POTRERO AVE,20TH ST,"POTRERO AVE | 20TH ST | POTRERO AVE, 19TH ST,POTRERO AVE, 21ST ST,20TH ST, UTAH ST,20TH ST, HAMPSHIRE ST",37.759369,-122.406947
14297,POTRERO AVE,21ST ST,"POTRERO AVE | 21ST ST | POTRERO AVE, 20TH ST,POTRERO AVE, 22ND ST,21ST ST, SAN BRUNO AVE,21ST ST, HAMPSHIRE ST",37.757772,-122.406741
14298,POTRERO AVE,22ND ST,"POTRERO AVE | 22ND ST | POTRERO AVE, 21ST ST,POTRERO AVE, 22ND ST,22ND ST, UTAH ST,22ND ST, POTRERO AVE",37.756837,-122.406671
14299,POTRERO AVE,22ND ST,"POTRERO AVE | 22ND ST | POTRERO AVE, 22ND ST,POTRERO AVE, 23RD ST,22ND ST, UTAH ST,22ND ST, POTRERO AVE",37.756837,-122.406671
14300,POTRERO AVE,23RD ST,"POTRERO AVE | 23RD ST | POTRERO AVE, 22ND ST,POTRERO AVE, 23RD ST,23RD ST, UTAH ST,23RD ST, POTRERO AVE",37.754563,-122.406558
14301,POTRERO AVE,23RD ST,"POTRERO AVE | 23RD ST | POTRERO AVE, 23RD ST,POTRERO AVE, 24TH ST,23RD ST, UTAH ST,23RD ST, POTRERO AVE",37.754563,-122.406558
14302,POTRERO AVE,24TH ST,"POTRERO AVE | 24TH ST | POTRERO AVE, 23RD ST,POTRERO AVE, 25TH ST,24TH ST, UTAH ST,24TH ST, HAMPSHIRE ST",37.752990,-122.406414
14303,POTRERO AVE,25TH ST,"POTRERO AVE | 25TH ST | POTRERO AVE, 24TH ST,POTRERO AVE, 25TH ST,25TH ST, UTAH ST,25TH ST, CESAR CHAVEZ ON RAMP",37.751732,-122.406148
14304,POTRERO AVE,25TH ST,"POTRERO AVE | 25TH ST | POTRERO AVE, 25TH ST,POTRERO AVE, BAY SHORE BLVD OFF RAMP,25TH ST, UTAH ST,25TH ST, CESAR CHAVEZ ON RAMP",37.751732,-122.406148
14308,POWELL ST,ELLIS ST,"POWELL ST | ELLIS ST | POWELL ST, EDDY ST,POWELL ST, MARKET ST,ELLIS ST, 4TH ST,ELLIS ST, CYRIL MAGNIN ST",37.785510,-122.407870
14309,POWELL ST,MARKET ST,"POWELL ST | MARKET ST | POWELL ST, ELLIS ST,POWELL ST, OFARRELL ST,MARKET ST, 4TH ST,MARKET ST, 5TH ST",37.784602,-122.407329
14311,POWELL ST,GEARY ST,"POWELL ST | GEARY ST | POWELL ST, OFARRELL ST,POWELL ST, POST ST,GEARY ST, STOCKTON ST,GEARY ST, MASON ST",37.787395,-122.408245
14312,POWELL ST,POST ST,"POWELL ST | POST ST | POWELL ST, GEARY ST,POWELL ST, SUTTER ST,POST ST, STOCKTON ST,POST ST, MASON ST",37.788301,-122.408425
14313,POWELL ST,SUTTER ST,"POWELL ST | SUTTER ST | POWELL ST, POST ST,POWELL ST, ANSON PL,SUTTER ST, STOCKTON ST,SUTTER ST, MASON ST",37.789254,-122.408621
14314,POWELL ST,ANSON PL,"POWELL ST | ANSON PL | POWELL ST, SUTTER ST,POWELL ST, BUSH ST,ANSON PL, END",37.789860,-122.408761
14315,POWELL ST,BUSH ST,"POWELL ST | BUSH ST | POWELL ST, ANSON PL,POWELL ST, FELLA PL,BUSH ST, TIMOTHY PFLUEGER PL,BUSH ST, MASON ST",37.790171,-122.408820
14316,POWELL ST,FELLA PL,"POWELL ST | FELLA PL | POWELL ST, BUSH ST,POWELL ST, PINE ST,FELLA PL, END",37.790851,-122.408966
14317,POWELL ST,PINE ST,"POWELL ST | PINE ST | POWELL ST, FELLA PL,POWELL ST, CALIFORNIA ST,PINE ST, DASHIELL HAMMETT ST,PINE ST, MASON ST",37.791121,-122.409015
14318,POWELL ST,CALIFORNIA ST,"POWELL ST | CALIFORNIA ST | POWELL ST, PINE ST,POWELL ST, SACRAMENTO ST,CALIFORNIA ST, MILES ST,CALIFORNIA ST, MASON ST",37.792071,-122.409170
14319,POWELL ST,SACRAMENTO ST,"POWELL ST | SACRAMENTO ST | POWELL ST, CALIFORNIA ST,POWELL ST, CLAY ST,SACRAMENTO ST, MILLER PL,SACRAMENTO ST, MASON ST",37.793006,-122.409362
14320,POWELL ST,CLAY ST,"POWELL ST | CLAY ST | POWELL ST, SACRAMENTO ST,POWELL ST, WASHINGTON ST,CLAY ST, PARKHURST ALY,CLAY ST, CODMAN PL",37.793868,-122.409569
14322,POWELL ST,JACKSON ST,"POWELL ST | JACKSON ST | POWELL ST, WASHINGTON ST,POWELL ST, JOHN ST,JACKSON ST, ADELE CT,JACKSON ST, DORIC ALY",37.795610,-122.409917
14323,POWELL ST,JOHN ST,"POWELL ST | JOHN ST | POWELL ST, JACKSON ST,POWELL ST, PACIFIC AVE,JOHN ST, MASON ST",37.796083,-122.410021
14324,POWELL ST,PACIFIC AVE,"POWELL ST | PACIFIC AVE | POWELL ST, JOHN ST,POWELL ST, FISHER ALY,PACIFIC AVE, TRENTON ST,PACIFIC AVE, KEYES ALY",37.796517,-122.410115
14325,POWELL ST,FISHER ALY,"POWELL ST | FISHER ALY | POWELL ST, PACIFIC AVE,POWELL ST, BROADWAY,FISHER ALY, TURK MURPHY LN",37.796935,-122.410202
14326,POWELL ST,BROADWAY,"POWELL ST | BROADWAY | POWELL ST, FISHER ALY,POWELL ST, VALLEJO ST,BROADWAY, TURK MURPHY LN,BROADWAY, MASON ST",37.797464,-122.410278
